,name,type_company,lat,lon,city,avg_stars_num,n_reviews_num,encoded_user,local_guide,clean_other_review_num,published_date,today_date,stars_num,review_EN,original_lang
912,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,q)e#7,0.0,30.0,2 months ago,2022-09-29,5.0," They don’t let me in before, a maximum of an hour and I had to stand behind the barrier. When loading, wait in the driver's room where there is a free shower, coffee and toilet. The staff is pleasant.

",NOT_ENG
913,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,6O34O,1.0,341.0,a year ago,2022-09-29,4.0," At the entrance there is a parking lot for three cars; at registration you need a passport and a reference number. Downloaded in three hours. The office already has a good shower on site, coffee is paid for. Loading only from the rear, from the ramp. The staff are friendly. 👍🏻

",NOT_ENG
914,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,!F8$^,1.0,194.0,2 months ago,2022-09-29,4.0," Registration at the gate ... you get a card and which building you go to ... English-speaking staff ... nice people.. fast charging ... toilet.. free coffee ... when leaving, leave the card in a specially arranged place.. .

",NOT_ENG
915,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,*!7b!,0.0,2.0,a month ago,2022-09-29,5.0," Loading and unloading is very fast, Poles work in the third office, nice people, waiting in the driver's room, shower, toilet, coffee. Five Stars. 👍👍👍

",NOT_ENG
916,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,sCOYB,0.0,44.0,3 months ago,2022-09-29,2.0," Unloading address that does not make people happy.
No dutch speaking staff, which doesn't seem motivated.

",NOT_ENG
917,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,!Y!dB,0.0,24.0,2 months ago,2022-09-29,1.0," Sad company long waiting times and unclear why it has to take so long.

",NOT_ENG
918,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,)PvgM,0.0,73.0,a year ago,2022-09-29,5.0," Everything is standard, at registration you need a ref number, passport, adr shoes, vest. They are not allowed to wait in the car, a separate room. Toilet, shower. Friendly staff.

",NOT_ENG
919,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,8&lD6,1.0,57.0,a year ago,2022-09-29,1.0," Employees are irresponsible, irrelevant and drivers who come there are kept waiting for hours even for registration without any reason, it doesn't suit a company, I don't like it

",NOT_ENG
920,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,!B!fs,0.0,9.0,8 months ago,2022-09-29,4.0," A very good place when it comes to work, positive, helpful people ..

",NOT_ENG
921,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,*)j4M,0.0,10.0,2 years ago,2022-09-29,1.0," It is almost better to apply for benefits at the municipality than to work for ID logistics. Hunger wage of 9.17 euros per hour, for them you are nothing more than a wage slave who has to work very hard to be scheduled every week. The fact that they occasionally treat people to warm apple flaps is not to keep the herd in check. My mate has a family and they only schedule him for one day. What should he do with 80 euros a week, that's not even the groceries. Now works as an operator at Coca Cola and almost gets double.

They help people in the destruction. Nobody wants to work there anymore, only the robots / Poles without a future.

",NOT_ENG
922,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Q!xso,0.0,19.0,a year ago,2022-09-29,3.0," Loaded in principle quickly. But before entering, you must have a reference download number. Coffee for 0.20 cents in vending machines but you only need to pay by card does not accept cash :(

",NOT_ENG
923,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,(a5S9,1.0,130.0,2 years ago,2022-09-29,3.0," Special company. You have to wait for hours to unload a few pallets. This is no longer necessary in this time. Such firms charge a lot of waiting hours among other things. Organically, something is not going well there. (I wrote this with 1 star in 2018)

I now give 2 stars more. Lately, every now and then a few pallets arrive, neat in the block time, and that goes pretty smoothly. 'Thumbs' up'

",NOT_ENG
924,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,JV77p,1.0,69.0,2 years ago,2022-09-29,1.0," There is no rush, they have some quiet notifications, 13 pallets and a big problem with unloading, waiting about 3 hours to unload it, coffee can be drunk to pain, in a word horror

",NOT_ENG
925,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,HJqzV,1.0,24.0,3 years ago,2022-09-29,5.0," I had an advice for 3 p.m. and at 4 p.m. I was already loaded, if the forwarding meets the deadline and the time is right, everything will go smoothly. Clean and free toilets and showers for drivers. If you speak any ""Western"" language communicatively, they will talk to you differently.

",NOT_ENG
926,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,AgSP7,1.0,32.0,3 years ago,2022-09-29,1.0," ID only has employees through an employment agency, you have to confirm your schedule and then you get 3 more changes in the schedule. Result you only work 2@3 days while every NORMAL person wants to work 5 or more

",NOT_ENG
927,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,oxvSW,0.0,86.0,2 years ago,2022-09-29,4.0," For unloading, before entering the barrier, you need to present your passport and documents for the cargo, enter the territory, go to the office, give the documents and wait for unloading from 1-3 hours. Car under the ramp, in equipment (boots, vest) present when unloading. After, documents. Departure around the warehouse, under the barrier from the back side (almost like dropping into a company)

",NOT_ENG
928,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,4Ncz&,0.0,7.0,2 years ago,2022-09-29,1.0," It is not of this time that drivers with this cold just have to stand outside the all-annoying counter, everyone is warm except drivers (who are already approached and treated differently)

",NOT_ENG
929,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,qike0,1.0,1070.0,2 years ago,2022-09-29,5.0," Smooth and friendly assistance with loading, loading docks available.

",NOT_ENG
930,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,I(6Ul,0.0,2.0,7 months ago,2022-09-29,5.0," Great company, everything is simple and free coffee

",NOT_ENG
931,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,(J%#v,0.0,9.0,a year ago,2022-09-29,5.0," Fast loading and one of the few places with toilet access (because of covit)

",NOT_ENG
932,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,&lLpR,0.0,21.0,a year ago,2022-09-29,1.0," A lot to ask for punctuality, but after three hours, I'm still waiting for the papers.

",NOT_ENG
933,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,3Y@yj,1.0,97.0,2 years ago,2022-09-29,5.0," Friendly staff, quick unloading and free coffee. In the NL, the truck driver is worth much more than in Germany.

",NOT_ENG
934,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,K6wE0,1.0,128.0,11 months ago,2022-09-29,5.0," My workplace. A powerful logistics warehouse

",NOT_ENG
935,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,G1XvC,1.0,47.0,a year ago,2022-09-29,5.0," If you carry a load reference and license plates super fast the load friendly staff

",NOT_ENG
936,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,*X*34,1.0,14.0,5 years ago,2022-09-29,5.0," Working in a warehouse with a wide variety of materials. 4 halls with customers such as Sony electronics, fuji, kawasaki and macro.

",NOT_ENG
937,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,lD0%j,1.0,104.0,4 years ago,2022-09-29,3.0," Always has to wait a long time here as a driver to be able to unload

",NOT_ENG
938,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Z1TeJ,0.0,10.0,5 years ago,2022-09-29,3.0," Leik company nice people quiet and neat environment. Went there for work but unfortunately.

",NOT_ENG
939,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,hy*jY,0.0,18.0,2 years ago,2022-09-29,3.0," Usually quite a long unloading. There is a room for drivers, toilet, shower

",NOT_ENG
940,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,jWPhP,1.0,16.0,4 years ago,2022-09-29,1.0," Very long waiting times for drivers who come to unload and / or load.

",NOT_ENG
941,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,IL8cu,1.0,109.0,4 years ago,2022-09-29,5.0," We are always here nice and fairly quickly helped with loading.

",NOT_ENG
942,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,xuXRQ,0.0,178.0,3 years ago,2022-09-29,4.0," Great location, patience is in place here.

",NOT_ENG
943,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,UU(pd,1.0,291.0,a year ago,2022-09-29,5.0," Excellent! The office speaks Polish !!!! Nice and fast loading !!!!

",NOT_ENG
944,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,#o8t^,1.0,178.0,3 years ago,2022-09-29,5.0," Friendly service, unloading over time ... The company is approx.

",NOT_ENG
945,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,cq&rx,1.0,69.0,3 years ago,2022-09-29,5.0," Huge company many people work and are very nice

",NOT_ENG
946,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,TOtO5,1.0,103.0,3 years ago,2022-09-29,4.0," The demands to work in certain departments are high

",NOT_ENG
947,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,IL8cu,1.0,464.0,5 years ago,2022-09-29,5.0," This time it went very well, no problems with reference number.

",NOT_ENG
948,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,JIF6k,1.0,14.0,4 years ago,2022-09-29,3.0," Work in this company only depends where you go

",NOT_ENG
949,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,YPMAb,0.0,116.0,a year ago,2022-09-29,5.0," Kind quickly all wrapped up ok

",NOT_ENG
950,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,nje2T,1.0,34.0,3 years ago,2022-09-29,1.0," I get my salary but not.

",NOT_ENG
951,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Uj1BE,1.0,412.0,2 years ago,2022-09-29,4.0," The truth is that it loads fast and they are friendly.

",NOT_ENG
952,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,mNJ$F,0.0,21.0,2 years ago,2022-09-29,2.0," Always wait. Always loose number problem

",NOT_ENG
953,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,xAN3a,0.0,9.0,8 months ago,2022-09-29,5.0,❤️❤️❤️,ENG
954,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,kHZtF,1.0,178.0,3 years ago,2022-09-29,4.0," If everything is correct then it will be ok

",NOT_ENG
955,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,tSG5N,1.0,13.0,a year ago,2022-09-29,5.0,.. 🙄,ENG
956,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,!UjE&,1.0,85.0,3 years ago,2022-09-29,1.0," Always busy so a lot of waiting

",NOT_ENG
957,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,7MNif,1.0,28.0,a year ago,2022-09-29,5.0," It's a Sony electronics store.

",NOT_ENG
958,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,6Xrmp,0.0,48.0,3 years ago,2022-09-29,1.0," It all takes forever there.

",NOT_ENG
959,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,#@1!J,0.0,13.0,a year ago,2022-09-29,4.0," (51.6035120, 5.0100959)
Entry to the firm.

",NOT_ENG
960,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,ynZqS,1.0,84.0,a year ago,2022-09-29,5.0,😊,ENG
961,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,&Su9x,1.0,74.0,a year ago,2022-09-29,3.0," Poor parking

",NOT_ENG
962,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,CM^Pa,1.0,42.0,4 years ago,2022-09-29,4.0," It is where it starts for many

",NOT_ENG
963,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,SjVHR,0.0,22.0,3 years ago,2022-09-29,1.0," Always takes a long time

",NOT_ENG
964,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Mi7p(,1.0,306.0,3 years ago,2022-09-29,5.0," Goes fast

",NOT_ENG
965,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,EyA%C,1.0,28.0,3 years ago,2022-09-29,5.0," A top ten location

",NOT_ENG
966,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Gqf#V,1.0,691.0,8 years ago,2022-09-29,1.0," This is nowadays a Samsung throughput

",NOT_ENG
967,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,JGURh,1.0,78.0,4 years ago,2022-09-29,2.0," It's not good working here ...

",NOT_ENG
968,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,MPuNp,1.0,9.0,3 years ago,2022-09-29,1.0," Witch best

",NOT_ENG
969,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,KG#!o,1.0,140.0,a year ago,2022-09-29,5.0," Super unloading

",NOT_ENG
970,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,)nQsw,1.0,39.0,4 years ago,2022-09-29,5.0," I do not recommend ""slavery""

",NOT_ENG
971,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,GnxZI,0.0,22.0,2 years ago,2022-09-29,2.0," €€ 10.33 p.u. 😒😢

",NOT_ENG
972,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,at7W3,0.0,385.0,a year ago,2022-09-29,5.0," Good attention

",NOT_ENG
973,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,QyK4I,1.0,83.0,3 years ago,2022-09-29,1.0," No comment. Horror

",NOT_ENG
974,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,c*O4f,0.0,110.0,3 years ago,2022-09-29,2.0," All except Dutch (PL)

",NOT_ENG
975,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,sr$%G,1.0,37.0,4 years ago,2022-09-29,4.0," Goes pretty smoothly here

",NOT_ENG
976,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,du)AF,1.0,122.0,2 years ago,2022-09-29,5.0," Work quickly and well

",NOT_ENG
977,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,RwZbs,1.0,167.0,2 years ago,2022-09-29,5.0," Nice company

",NOT_ENG
978,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,nrsHm,0.0,33.0,a year ago,2022-09-29,1.0," no

",NOT_ENG
979,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,0wJcI,1.0,50.0,6 years ago,2022-09-29,5.0," Great logistics company!

",NOT_ENG
980,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,yi#Hn,0.0,7.0,4 years ago,2022-09-29,5.0," There is a lot of work to be done😁😁😁

",NOT_ENG
981,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,n7qtt,1.0,51.0,2 years ago,2022-09-29,5.0," Speed ​​of service

",NOT_ENG
982,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,P^V&%,1.0,198.0,5 years ago,2022-09-29,5.0," Cheap coffee ..

",NOT_ENG
983,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,HTaWD,1.0,15.0,3 years ago,2022-09-29,5.0,,
984,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,&a@&0,1.0,155.0,2 years ago,2022-09-29,5.0," Correct attitude.

",NOT_ENG
985,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,NvbmH,1.0,12.0,4 years ago,2022-09-29,5.0," Very kind

",NOT_ENG
986,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,gtuKE,1.0,58.0,3 years ago,2022-09-29,5.0,Perfect job,ENG
987,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,%8VRu,1.0,17.0,5 years ago,2022-09-29,5.0," Positive impression

",NOT_ENG
988,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Y*taL,1.0,460.0,4 years ago,2022-09-29,2.0," Very slow

",NOT_ENG
989,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,CoiR8,1.0,89.0,4 years ago,2022-09-29,5.0," Big bumps

",NOT_ENG
990,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,&XrHo,1.0,46.0,3 years ago,2022-09-29,5.0," Fast

",NOT_ENG
991,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,LCFv*,1.0,10.0,4 years ago,2022-09-29,5.0," A great place

",NOT_ENG
992,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,IcYFA,1.0,1223.0,5 years ago,2022-09-29,4.0," Parcel company

",NOT_ENG
993,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,ghhU@,1.0,18.0,a year ago,2022-09-29,5.0,,
994,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,YI2jT,1.0,25.0,3 years ago,2022-09-29,5.0,,
995,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,lSNY*,1.0,12.0,3 years ago,2022-09-29,3.0,,
996,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,JW4wF,,,3 weeks ago,2022-09-29,4.0,,
997,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,O)9ih,1.0,42.0,6 years ago,2022-09-29,5.0,,
998,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,PMM1L,,,4 years ago,2022-09-29,3.0,,
999,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,LdIab,1.0,40.0,5 years ago,2022-09-29,3.0,,
1000,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,yCOjD,1.0,28.0,3 years ago,2022-09-29,5.0,,
1001,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,eTw!y,,,2 years ago,2022-09-29,3.0,,
1002,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,cNc*f,0.0,13.0,3 years ago,2022-09-29,3.0,,
1003,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,qauc&,,,2 years ago,2022-09-29,5.0,,
1004,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,abdC$,1.0,24.0,4 years ago,2022-09-29,4.0,,
1005,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,sq45l,0.0,1.0,a year ago,2022-09-29,2.0,,
1006,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,BWgQ4,1.0,27.0,a year ago,2022-09-29,5.0,,
1007,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,7(NX5,0.0,5.0,a year ago,2022-09-29,5.0,,
1008,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,S0MEJ,1.0,159.0,2 years ago,2022-09-29,5.0,,
1009,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,Noe!Y,1.0,32.0,2 years ago,2022-09-29,2.0,,
1010,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,E0deQ,0.0,8.0,2 years ago,2022-09-29,4.0,,
1011,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,vRKgr,,,2 years ago,2022-09-29,5.0,,
1012,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,9Lo4D,0.0,,2 years ago,2022-09-29,3.0,,
1013,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,MDA)q,0.0,6.0,3 years ago,2022-09-29,3.0,,
1014,ID Logistics Benelux,Logistics service,51.6034406,5.0088395,Tilburg,3.7,277.0,lGnag,1.0,12.0,2 years ago,2022-09-29,5.0,,
